3205,In what sort of theme pub could one find visitors singing with musical accompaniment?,"Examples of theme pubs include sports bars, rock pubs, biker pubs, Goth pubs, strip pubs, gay bars, karaoke bars and Irish pubs.",0
3206,Who is responsible for Defence and Foreign Affairs?,Defence and Foreign Affairs remain the responsibility of the United Kingdom.,0
3207,How many synergetic qualities are there in the predator-prey mechanism?,"Two factors are considered here: How close the predator and prey are (in the latter two cases the term prey may be replaced with host) and whether or not the prey are directly murdered by the predator is considered, with true predation and parasitoidism involving certain death.",0
3208,"Who observed that the policy became ""the text, the whole text, and nothing but the text""?","In regard to accuracy, observes J.M. Cohen, the policy became ""the text, the whole text, and nothing but the text"", except for any bawdy passages and the addition of copious explanatory footnotes.",0
3209,"In November 2008, how much was the U.S. stock index down from its 2007 high?","By early November 2008, a broad U.S. stock index the S&P 500, was down 45% from its 2007 high.",0
3210,What paid for Nigeria's fourth satellite?,"The satellite according to then-Nigerian President Goodluck Jonathan which was paid for by the insurance policy on NigComSat-1 which de-orbited in 2009, would have a positive impact on national development in various sectors such as communications, internet services, health, agriculture, environmental protection and national security.",0
3211,"Which city is higher, Matte or Langgasse?",Bern is built on very uneven ground.,1
3212,"Which country marketed a clone called ""Family Game?""","Initially, such clones were popular in markets where Nintendo never issued a legitimate version of the console.",1
3213,Which two members of Queen performed together at several charity concerts?,"Brian May and Roger Taylor performed together at several award ceremonies and charity concerts, sharing vocals with various guest singers.",0
3214,Who is the person that started the religion that separated itself from the Catholic Church in the 17th century ?,"For in that moment when she conceived, she was a holy mother filled with the Holy Spirit and her fruit is a holy pure fruit, at once God and truly man, in one person.""",1
3215,When did the Royal Naval Engineering College shut its doors in Plymouth?,"The city was also home to the Royal Naval Engineering College; opened in 1880 in Keyham, it trained engineering students for five years before they completed the remaining two years of the course at Greenwich.",1
3216,What were the 2 types of migration during the 18th century?,"Migration took several different forms, though might be divided in two varieties: permanent migration for resettlement, and relocation conceived by the party (in theory at least) as a temporary sojourn.",0
3217,Who was the Holy Roman Church leader that authorized the change ?,"On 28 February 1476, Pope Sixtus IV, authorized those dioceses that wished to introduce the feast to do so, and introduced it to his own diocese of Rome in 1477, with a specially composed Mass and Office of the feast.",0
3218,Who selected Charleston to host an American version of a festival?,"The relationship between the two cities began when Pulitzer Prize-winning Italian composer Gian Carlo Menotti selected Charleston as the city to host the American version of Spoleto's annual Festival of Two Worlds. """,0
3219,What kind of college is Texas Southern University?,"Located in the historic community of Third Ward is Texas Southern University, one of the largest historically black colleges and universities in the United States.",0
3220,Which city did Osman's son capture?,"Osman's son, Orhan, captured the northwestern Anatolian city of Bursa in 1324, and made it the new capital of the Ottoman state.",0
3221,In what year was the Richmond street grid first developed?,"Richmond's original street grid, laid out in 1737, included the area between what are now Broad, 17th, and 25th Streets and the James River.",0
3222,What is Guinea-Bissau a full member of?,French is also taught in schools because Guinea-Bissau is surrounded by French-speaking nations.,1
3223,What has Chief Designer Jonathan Ive been able to eliminate in Mac notebooks?,"Chief designer Jonathan Ive continues to guide products towards a minimalist and simple feel, including eliminating of replaceable batteries in notebooks.",0
3224,Where can an understanding of circadian rhythms of plants be an advantage?,"A better understanding of plant circadian rhythms has applications in agriculture, such as helping farmers stagger crop harvests to extend crop availability and securing against massive losses due to weather.",0
3225,What Country are the Alps located in?,"The Caucasus Mountains are higher, and the Urals longer, but both lie partly in Asia.",1
